"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"5:31:53.0625471 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package05113~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.0625957 AM","chrome.exe","3088","QueryNetworkOpenInformationFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package05113~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","CreationTime: 2/19/2023 12:31:07 AM, LastAccessTime: 3/15/2023 5:31:51 AM, LastWriteTime: 1/31/2023 10:39:18 PM, ChangeTime: 2/19/2023 12:33:53 AM, AllocationSize: 319488, EndOfFile: 318118, FileAttributes: A"
"5:31:53.0629177 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package05113~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.0631107 AM","chrome.exe","3088","CreateFileMapping","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package05113~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","SyncType: SyncTypeOther"
"5:31:53.0637233 AM","chrome.exe","3088","QueryInformationVolume","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package05113~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","VolumeCreationTime: 5/27/2015 4:03:00 AM, VolumeSerialNumber: CEB4-8537, SupportsObjects: True, VolumeLabel: "
"5:31:53.0640407 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package05113~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.0642422 AM","chrome.exe","3088","CreateFileMapping","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package05113~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","SyncType: SyncTypeOther"
"5:31:53.0646218 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package05113~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.0648042 AM","chrome.exe","3088","CreateFileMapping","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package05113~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","SyncType: SyncTypeOther"
"5:31:53.0654591 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package05113~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.0656584 AM","chrome.exe","3088","CreateFileMapping","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package05113~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","SyncType: SyncTypeOther"
"5:31:53.0720028 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\kernel32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.0739069 AM","chrome.exe","3088","CreateFile","C:\Windows\System32","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.0752194 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\KernelBase.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.0756439 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\en-US\KernelBase.dll.mui","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.0758105 AM","chrome.exe","3088","CreateFileMapping","C:\Windows\System32\en-US\KernelBase.dll.mui","SUCCESS","SyncType: SyncTypeOther"
"5:31:53.0762561 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\KernelBase.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.0767888 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\CatRoot\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.0773179 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.0776912 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\KernelBase.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.0779153 AM","chrome.exe","3088","CreateFileMapping","C:\Windows\System32\KernelBase.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:53.0782301 AM","chrome.exe","3088","CreateFileMapping","C:\Windows\System32\KernelBase.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:53.0787962 AM","chrome.exe","3088","ReadFile","C:\Windows\System32\KernelBase.dll","SUCCESS","Offset: 0, Length: 524,288, Priority: Normal"
"5:31:53.0789552 AM","chrome.exe","3088","ReadFile","C:\Windows\System32\KernelBase.dll","SUCCESS","Offset: 4,096, Length: 520,192, I/O Flags: Non-cached, Paging I/O, Priority: Normal"
"5:31:53.0862619 AM","chrome.exe","9004","CreateFile","C:\Windows\System32\UIAutomationCore.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:31:53.0872095 AM","chrome.exe","3088","ReadFile","C:\Windows\System32\KernelBase.dll","SUCCESS","Offset: 1,048,576, Length: 1,048,576, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"5:31:53.0876149 AM","chrome.exe","9004","CreateFile","C:\Windows\System32\msasn1.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:31:53.0879432 AM","chrome.exe","9004","CreateFile","C:\Windows\System32\msasn1.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, Impersonating: WIN-1\Charlie, OpenResult: Opened"
"5:31:53.0889122 AM","chrome.exe","9004","CreateFileMapping","C:\Windows\System32\msasn1.dll","SUCCESS","SyncType: SyncTypeOther"
"5:31:53.0962866 AM","chrome.exe","3088","ReadFile","C:\Windows\System32\KernelBase.dll","SUCCESS","Offset: 2,097,152, Length: 831,488, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"5:31:53.1353363 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\catroot2","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1358709 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\CatRoot","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1363894 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\catroot2","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1372723 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\CatRoot","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1378332 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\catroot2","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1387726 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package0516~31bf3856ad364e35~amd64~~10.0.19041.2546.cat","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1388364 AM","chrome.exe","3088","QueryNetworkOpenInformationFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package0516~31bf3856ad364e35~amd64~~10.0.19041.2546.cat","SUCCESS","CreationTime: 1/27/2023 6:42:59 AM, LastAccessTime: 3/4/2023 6:23:10 PM, LastWriteTime: 1/18/2023 2:57:54 AM, ChangeTime: 1/27/2023 6:47:55 AM, AllocationSize: 729088, EndOfFile: 726619, FileAttributes: A"
"5:31:53.1393320 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package0516~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1393856 AM","chrome.exe","3088","QueryNetworkOpenInformationFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package0516~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","CreationTime: 2/19/2023 12:31:07 AM, LastAccessTime: 3/15/2023 5:31:53 AM, LastWriteTime: 1/31/2023 10:34:48 PM, ChangeTime: 2/19/2023 12:33:51 AM, AllocationSize: 729088, EndOfFile: 726583, FileAttributes: A"
"5:31:53.1400651 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package0516~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1401147 AM","chrome.exe","3088","QueryNetworkOpenInformationFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package0516~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","CreationTime: 2/19/2023 12:31:07 AM, LastAccessTime: 3/15/2023 5:31:53 AM, LastWriteTime: 1/31/2023 10:34:48 PM, ChangeTime: 2/19/2023 12:33:51 AM, AllocationSize: 729088, EndOfFile: 726583, FileAttributes: A"
"5:31:53.1404267 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package0516~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1406231 AM","chrome.exe","3088","CreateFileMapping","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package0516~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","SyncType: SyncTypeOther"
"5:31:53.1414180 AM","chrome.exe","3088","QueryInformationVolume","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package0516~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","VolumeCreationTime: 5/27/2015 4:03:00 AM, VolumeSerialNumber: CEB4-8537, SupportsObjects: True, VolumeLabel: "
"5:31:53.1417744 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package0516~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1420121 AM","chrome.exe","3088","CreateFileMapping","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package0516~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","SyncType: SyncTypeOther"
"5:31:53.1424485 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package0516~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1426578 AM","chrome.exe","3088","CreateFileMapping","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package0516~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","SyncType: SyncTypeOther"
"5:31:53.1437924 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package0516~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1440056 AM","chrome.exe","3088","CreateFileMapping","C:\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Desktop-Required-Package0516~31bf3856ad364e35~amd64~~10.0.19041.2604.cat","SUCCESS","SyncType: SyncTypeOther"
"5:31:53.1582194 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\KernelBase.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1609148 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\CatRoot\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1614527 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\catroot2\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1832978 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\catroot2","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1839479 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\CatRoot","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1845712 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\catroot2","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1856481 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\CatRoot","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1862691 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\catroot2","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1870798 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\catroot2","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1876748 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\CatRoot","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1883241 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\catroot2","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1893201 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\CatRoot","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:31:53.1898857 AM","chrome.exe","3088","CreateFile","C:\Windows\System32\catroot2","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
